season,week,team,stadium,mov,expected_mov,error,games_played,win,loss,tie,wins_l16,losses_l16,ties_l16,mov_l16,hfa_l16,wins_l80,losses_l80,ties_l80,mov_l80,hfa_l80,wins_all_time,losses_all_time,ties_all_time,mov_all_time,hfa_all_time
2013,10,MIN,MIN00,7.0,-1.287,8.287,114.0,1.0,0.0,0.0,3.0,3.0,0.0,-4.167,-1.293,22.0,14.0,0.0,3.611,3.134,74.0,40.0,0.0,4.263,4.0
2013,11,MIN,MIN00,,,,,,,,3.0,3.0,0.0,-4.167,-1.293,22.0,13.0,0.0,3.914,3.576,74.0,40.0,0.0,4.263,4.0
2013,12,MIN,MIN00,,,,,,,,3.0,3.0,0.0,-4.167,-1.293,21.0,13.0,0.0,4.0,3.585,74.0,40.0,0.0,4.263,4.0
2013,13,MIN,MIN00,3.0,-2.672,5.672,115.0,1.0,0.0,0.0,3.0,3.0,0.0,-4.833,-2.67,22.0,13.0,0.0,3.971,3.645,75.0,40.0,0.0,4.252,4.014
2013,14,MIN,MIN00,,,,,,,,3.0,3.0,0.0,-4.833,-2.67,22.0,13.0,0.0,3.971,3.645,75.0,40.0,0.0,4.252,4.014
2013,15,MIN,MIN00,18.0,-3.507,21.507,116.0,1.0,0.0,0.0,4.0,3.0,0.0,-1.571,0.784,22.0,13.0,0.0,4.4,4.342,76.0,40.0,0.0,4.371,4.165
2013,16,MIN,MIN00,,,,,,,,3.0,3.0,0.0,-2.333,-0.96,21.0,13.0,0.0,4.324,4.357,76.0,40.0,0.0,4.371,4.165
2013,17,MIN,MIN00,1.0,1.849,-0.849,117.0,1.0,0.0,0.0,4.0,3.0,0.0,-1.857,-0.945,22.0,13.0,0.0,4.229,4.208,77.0,40.0,0.0,4.342,4.122
2016,2,MIN,MIN01,3.0,0.446,2.554,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.554,1.0,0.0,0.0,3.0,2.554,1.0,0.0,0.0,3.0,2.554
2016,3,MIN,MIN01,,,,,,,,1.0,0.0,0.0,3.0,2.554,1.0,0.0,0.0,3.0,2.554,1.0,0.0,0.0,3.0,2.554
2016,4,MIN,MIN01,14.0,10.623,3.377,2.0,1.0,0.0,0.0,2.0,0.0,0.0,8.5,2.965,2.0,0.0,0.0,8.5,2.965,2.0,0.0,0.0,8.5,2.965
2016,5,MIN,MIN01,18.0,7.22,10.78,3.0,1.0,0.0,0.0,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57
2016,6,MIN,MIN01,,,,,,,,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57
2016,7,MIN,MIN01,,,,,,,,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57
2016,8,MIN,MIN01,,,,,,,,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57,3.0,0.0,0.0,11.667,5.57
2016,9,MIN,MIN01,-6.0,4.841,-10.841,4.0,0.0,1.0,0.0,3.0,1.0,0.0,7.25,1.467,3.0,1.0,0.0,7.25,1.467,3.0,1.0,0.0,7.25,1.467
2016,10,MIN,MIN01,,,,,,,,3.0,1.0,0.0,7.25,1.467,3.0,1.0,0.0,7.25,1.467,3.0,1.0,0.0,7.25,1.467
2016,11,MIN,MIN01,6.0,-1.92,7.92,5.0,1.0,0.0,0.0,4.0,1.0,0.0,7.0,2.758,4.0,1.0,0.0,7.0,2.758,4.0,1.0,0.0,7.0,2.758
2016,12,MIN,MIN01,,,,,,,,4.0,1.0,0.0,7.0,2.758,4.0,1.0,0.0,7.0,2.758,4.0,1.0,0.0,7.0,2.758
2016,13,MIN,MIN01,-2.0,-4.715,2.715,6.0,0.0,1.0,0.0,4.0,2.0,0.0,5.5,2.751,4.0,2.0,0.0,5.5,2.751,4.0,2.0,0.0,5.5,2.751
2016,14,MIN,MIN01,,,,,,,,4.0,2.0,0.0,5.5,2.751,4.0,2.0,0.0,5.5,2.751,4.0,2.0,0.0,5.5,2.751
2016,15,MIN,MIN01,-28.0,3.033,-31.033,7.0,0.0,1.0,0.0,4.0,3.0,0.0,0.714,-2.075,4.0,3.0,0.0,0.714,-2.075,4.0,3.0,0.0,0.714,-2.075
2016,16,MIN,MIN01,,,,,,,,4.0,3.0,0.0,0.714,-2.075,4.0,3.0,0.0,0.714,-2.075,4.0,3.0,0.0,0.714,-2.075
2016,17,MIN,MIN01,28.0,8.46,19.54,8.0,1.0,0.0,0.0,5.0,3.0,0.0,4.125,0.626,5.0,3.0,0.0,4.125,0.626,5.0,3.0,0.0,4.125,0.626
2017,1,MIN,MIN01,10.0,0.631,9.369,9.0,1.0,0.0,0.0,5.0,3.0,0.0,5.0,1.478,6.0,3.0,0.0,4.778,1.598,6.0,3.0,0.0,4.778,1.598
2017,2,MIN,MIN01,,,,,,,,5.0,3.0,0.0,5.0,1.478,6.0,3.0,0.0,4.778,1.598,6.0,3.0,0.0,4.778,1.598
2017,3,MIN,MIN01,17.0,-2.921,19.921,10.0,1.0,0.0,0.0,5.0,3.0,0.0,5.375,3.546,7.0,3.0,0.0,6.0,3.43,7.0,3.0,0.0,6.0,3.43
2017,4,MIN,MIN01,-7.0,-2.997,-4.003,11.0,0.0,1.0,0.0,4.0,4.0,0.0,2.25,1.698,7.0,4.0,0.0,4.818,2.754,7.0,4.0,0.0,4.818,2.754
2017,5,MIN,MIN01,,,,,,,,4.0,4.0,0.0,2.25,1.698,7.0,4.0,0.0,4.818,2.754,7.0,4.0,0.0,4.818,2.754
2017,6,MIN,MIN01,13.0,-7.676,20.676,12.0,1.0,0.0,0.0,5.0,4.0,0.0,3.444,3.807,8.0,4.0,0.0,5.5,4.248,8.0,4.0,0.0,5.5,4.248
2017,7,MIN,MIN01,8.0,3.499,4.501,13.0,1.0,0.0,0.0,6.0,4.0,0.0,3.9,3.876,9.0,4.0,0.0,5.692,4.267,9.0,4.0,0.0,5.692,4.267
2017,8,MIN,MIN01,,,,,,,,6.0,3.0,0.0,5.0,5.512,9.0,4.0,0.0,5.692,4.267,9.0,4.0,0.0,5.692,4.267
2017,9,MIN,MIN01,,,,,,,,6.0,3.0,0.0,5.0,5.512,9.0,4.0,0.0,5.692,4.267,9.0,4.0,0.0,5.692,4.267
2017,10,MIN,MIN01,,,,,,,,5.0,3.0,0.0,4.875,5.211,9.0,4.0,0.0,5.692,4.267,9.0,4.0,0.0,5.692,4.267
2017,11,MIN,MIN01,17.0,0.821,16.179,14.0,1.0,0.0,0.0,6.0,3.0,0.0,6.222,6.429,10.0,4.0,0.0,6.5,5.118,10.0,4.0,0.0,6.5,5.118
2017,12,MIN,MIN01,,,,,,,,6.0,2.0,0.0,7.25,6.894,10.0,4.0,0.0,6.5,5.118,10.0,4.0,0.0,6.5,5.118
2017,13,MIN,MIN01,,,,,,,,6.0,2.0,0.0,7.25,6.894,10.0,4.0,0.0,6.5,5.118,10.0,4.0,0.0,6.5,5.118
2017,14,MIN,MIN01,,,,,,,,6.0,1.0,0.0,12.286,12.312,10.0,4.0,0.0,6.5,5.118,10.0,4.0,0.0,6.5,5.118
2017,15,MIN,MIN01,27.0,8.54,18.46,15.0,1.0,0.0,0.0,7.0,1.0,0.0,14.125,13.08,11.0,4.0,0.0,7.867,6.008,11.0,4.0,0.0,7.867,6.008
2017,16,MIN,MIN01,,,,,,,,6.0,1.0,0.0,12.143,12.158,11.0,4.0,0.0,7.867,6.008,11.0,4.0,0.0,7.867,6.008
2017,17,MIN,MIN01,13.0,10.532,2.468,16.0,1.0,0.0,0.0,6.0,1.0,0.0,12.571,11.172,12.0,4.0,0.0,8.188,5.786,12.0,4.0,0.0,8.188,5.786
2018,1,MIN,MIN01,8.0,2.575,5.425,17.0,1.0,0.0,0.0,7.0,1.0,0.0,12.0,10.453,13.0,4.0,0.0,8.176,5.765,13.0,4.0,0.0,8.176,5.765
2018,2,MIN,MIN01,,,,,,,,6.0,1.0,0.0,11.286,9.101,13.0,4.0,0.0,8.176,5.765,13.0,4.0,0.0,8.176,5.765
2018,3,MIN,MIN01,-21.0,6.807,-27.807,18.0,0.0,1.0,0.0,6.0,1.0,0.0,9.286,5.7,13.0,5.0,0.0,6.556,3.9,13.0,5.0,0.0,6.556,3.9
2018,4,MIN,MIN01,,,,,,,,6.0,1.0,0.0,9.286,5.7,13.0,5.0,0.0,6.556,3.9,13.0,5.0,0.0,6.556,3.9
2018,5,MIN,MIN01,,,,,,,,5.0,1.0,0.0,8.667,3.204,13.0,5.0,0.0,6.556,3.9,13.0,5.0,0.0,6.556,3.9
2018,6,MIN,MIN01,10.0,9.541,0.459,19.0,1.0,0.0,0.0,5.0,1.0,0.0,9.0,2.531,14.0,5.0,0.0,6.737,3.719,14.0,5.0,0.0,6.737,3.719
2018,7,MIN,MIN01,,,,,,,,5.0,1.0,0.0,9.0,2.531,14.0,5.0,0.0,6.737,3.719,14.0,5.0,0.0,6.737,3.719
2018,8,MIN,MIN01,-10.0,-0.302,-9.698,20.0,0.0,1.0,0.0,5.0,2.0,0.0,6.286,0.784,14.0,6.0,0.0,5.9,3.048,14.0,6.0,0.0,5.9,3.048
2018,9,MIN,MIN01,15.0,4.685,10.315,21.0,1.0,0.0,0.0,6.0,2.0,0.0,7.375,1.975,15.0,6.0,0.0,6.333,3.394,15.0,6.0,0.0,6.333,3.394
2018,10,MIN,MIN01,,,,,,,,5.0,2.0,0.0,6.0,-0.054,15.0,6.0,0.0,6.333,3.394,15.0,6.0,0.0,6.333,3.394
2018,11,MIN,MIN01,,,,,,,,5.0,2.0,0.0,6.0,-0.054,15.0,6.0,0.0,6.333,3.394,15.0,6.0,0.0,6.333,3.394
2018,12,MIN,MIN01,7.0,4.344,2.656,22.0,1.0,0.0,0.0,6.0,2.0,0.0,6.125,0.285,16.0,6.0,0.0,6.364,3.361,16.0,6.0,0.0,6.364,3.361
2018,13,MIN,MIN01,,,,,,,,6.0,2.0,0.0,6.125,0.285,16.0,6.0,0.0,6.364,3.361,16.0,6.0,0.0,6.364,3.361
2018,14,MIN,MIN01,,,,,,,,5.0,2.0,0.0,3.143,-2.312,16.0,6.0,0.0,6.364,3.361,16.0,6.0,0.0,6.364,3.361
2018,15,MIN,MIN01,24.0,4.843,19.157,23.0,1.0,0.0,0.0,6.0,2.0,0.0,5.75,0.372,17.0,6.0,0.0,7.13,4.047,17.0,6.0,0.0,7.13,4.047
2018,16,MIN,MIN01,,,,,,,,5.0,2.0,0.0,4.714,0.072,17.0,6.0,0.0,7.13,4.047,17.0,6.0,0.0,7.13,4.047
2018,17,MIN,MIN01,-14.0,-0.126,-13.874,24.0,0.0,1.0,0.0,4.0,3.0,0.0,1.571,-2.685,17.0,7.0,0.0,6.25,3.301,17.0,7.0,0.0,6.25,3.301
2019,1,MIN,MIN01,16.0,0.307,15.693,25.0,1.0,0.0,0.0,5.0,3.0,0.0,3.375,-0.387,18.0,7.0,0.0,6.64,3.796,18.0,7.0,0.0,6.64,3.796
2019,2,MIN,MIN01,,,,,,,,5.0,2.0,0.0,6.857,3.53,18.0,7.0,0.0,6.64,3.796,18.0,7.0,0.0,6.64,3.796
2019,3,MIN,MIN01,20.0,9.759,10.241,26.0,1.0,0.0,0.0,6.0,2.0,0.0,8.5,4.369,19.0,7.0,0.0,7.154,4.044,19.0,7.0,0.0,7.154,4.044
2019,4,MIN,MIN01,,,,,,,,6.0,2.0,0.0,8.5,4.369,19.0,7.0,0.0,7.154,4.044,19.0,7.0,0.0,7.154,4.044
2019,5,MIN,MIN01,,,,,,,,5.0,2.0,0.0,8.286,4.927,19.0,7.0,0.0,7.154,4.044,19.0,7.0,0.0,7.154,4.044
2019,6,MIN,MIN01,18.0,-1.935,19.935,27.0,1.0,0.0,0.0,6.0,2.0,0.0,9.5,6.803,20.0,7.0,0.0,7.556,4.633,20.0,7.0,0.0,7.556,4.633
2019,7,MIN,MIN01,,,,,,,,6.0,1.0,0.0,12.286,9.16,20.0,7.0,0.0,7.556,4.633,20.0,7.0,0.0,7.556,4.633
2019,8,MIN,MIN01,10.0,12.24,-2.24,28.0,1.0,0.0,0.0,6.0,1.0,0.0,11.571,7.367,21.0,7.0,0.0,7.643,4.387,21.0,7.0,0.0,7.643,4.387
2019,9,MIN,MIN01,,,,,,,,6.0,1.0,0.0,11.571,7.367,21.0,7.0,0.0,7.643,4.387,21.0,7.0,0.0,7.643,4.387
2019,10,MIN,MIN01,,,,,,,,6.0,1.0,0.0,11.571,7.367,21.0,7.0,0.0,7.643,4.387,21.0,7.0,0.0,7.643,4.387
2019,11,MIN,MIN01,4.0,13.551,-9.551,29.0,1.0,0.0,0.0,6.0,1.0,0.0,11.143,5.623,22.0,7.0,0.0,7.517,3.907,22.0,7.0,0.0,7.517,3.907
2019,12,MIN,MIN01,,,,,,,,6.0,1.0,0.0,11.143,5.623,22.0,7.0,0.0,7.517,3.907,22.0,7.0,0.0,7.517,3.907
2019,13,MIN,MIN01,,,,,,,,6.0,1.0,0.0,11.143,5.623,22.0,7.0,0.0,7.517,3.907,22.0,7.0,0.0,7.517,3.907
2019,14,MIN,MIN01,13.0,13.604,-0.604,30.0,1.0,0.0,0.0,6.0,1.0,0.0,9.571,2.8,23.0,7.0,0.0,7.7,3.756,23.0,7.0,0.0,7.7,3.756
2019,15,MIN,MIN01,,,,,,,,6.0,1.0,0.0,9.571,2.8,23.0,7.0,0.0,7.7,3.756,23.0,7.0,0.0,7.7,3.756
2019,16,MIN,MIN01,-13.0,3.762,-16.762,31.0,0.0,1.0,0.0,6.0,1.0,0.0,9.714,2.387,23.0,8.0,0.0,7.032,3.094,23.0,8.0,0.0,7.032,3.094
2019,17,MIN,MIN01,-2.0,-1.517,-0.483,32.0,0.0,1.0,0.0,5.0,2.0,0.0,7.143,0.077,23.0,9.0,0.0,6.75,2.983,23.0,9.0,0.0,6.75,2.983
2020,1,MIN,MIN01,-9.0,-0.084,-8.916,33.0,0.0,1.0,0.0,5.0,3.0,0.0,5.125,-1.048,23.0,10.0,0.0,6.273,2.622,23.0,10.0,0.0,6.273,2.622
2020,2,MIN,MIN01,,,,,,,,4.0,3.0,0.0,3.0,-2.66,23.0,10.0,0.0,6.273,2.622,23.0,10.0,0.0,6.273,2.622
2020,3,MIN,MIN01,-1.0,-4.597,3.597,34.0,0.0,1.0,0.0,4.0,4.0,0.0,2.5,-1.878,23.0,11.0,0.0,6.059,2.651,23.0,11.0,0.0,6.059,2.651
2020,4,MIN,MIN01,,,,,,,,4.0,4.0,0.0,2.5,-1.878,23.0,11.0,0.0,6.059,2.651,23.0,11.0,0.0,6.059,2.651
2020,5,MIN,MIN01,,,,,,,,3.0,4.0,0.0,0.286,-4.994,23.0,11.0,0.0,6.059,2.651,23.0,11.0,0.0,6.059,2.651
2020,6,MIN,MIN01,-17.0,2.831,-19.831,35.0,0.0,1.0,0.0,3.0,5.0,0.0,-1.875,-6.849,23.0,12.0,0.0,5.4,2.008,23.0,12.0,0.0,5.4,2.008
2020,7,MIN,MIN01,,,,,,,,2.0,5.0,0.0,-3.571,-7.507,23.0,12.0,0.0,5.4,2.008,23.0,12.0,0.0,5.4,2.008
2020,8,MIN,MIN01,,,,,,,,2.0,5.0,0.0,-3.571,-7.507,23.0,12.0,0.0,5.4,2.008,23.0,12.0,0.0,5.4,2.008
2020,9,MIN,MIN01,14.0,5.312,8.688,36.0,1.0,0.0,0.0,3.0,5.0,0.0,-1.375,-5.483,24.0,12.0,0.0,5.639,2.194,24.0,12.0,0.0,5.639,2.194
2020,10,MIN,MIN01,,,,,,,,2.0,5.0,0.0,-2.143,-4.902,24.0,12.0,0.0,5.639,2.194,24.0,12.0,0.0,5.639,2.194
2020,11,MIN,MIN01,-3.0,10.621,-13.621,37.0,0.0,1.0,0.0,2.0,6.0,0.0,-2.25,-5.992,24.0,13.0,0.0,5.405,1.767,24.0,13.0,0.0,5.405,1.767
2020,12,MIN,MIN01,1.0,3.519,-2.519,38.0,1.0,0.0,0.0,3.0,6.0,0.0,-1.889,-5.606,25.0,13.0,0.0,5.289,1.654,25.0,13.0,0.0,5.289,1.654
2020,13,MIN,MIN01,3.0,11.335,-8.335,39.0,1.0,0.0,0.0,3.0,6.0,0.0,-3.0,-6.465,26.0,13.0,0.0,5.231,1.398,26.0,13.0,0.0,5.231,1.398
2020,14,MIN,MIN01,,,,,,,,3.0,6.0,0.0,-3.0,-6.465,25.0,13.0,0.0,5.289,1.367,26.0,13.0,0.0,5.231,1.398
2020,15,MIN,MIN01,-6.0,1.044,-7.044,40.0,0.0,1.0,0.0,3.0,6.0,0.0,-2.222,-5.385,25.0,14.0,0.0,5.0,1.152,26.0,14.0,0.0,4.95,1.187
2020,16,MIN,MIN01,,,,,,,,3.0,5.0,0.0,-2.25,-5.998,24.0,14.0,0.0,4.763,1.093,26.0,14.0,0.0,4.95,1.187
2020,17,MIN,MIN01,,,,,,,,3.0,4.0,0.0,-1.286,-5.581,23.0,14.0,0.0,4.405,0.831,26.0,14.0,0.0,4.95,1.187
2021,1,MIN,MIN01,,,,,,,,3.0,4.0,0.0,-1.286,-5.581,23.0,14.0,0.0,4.405,0.831,26.0,14.0,0.0,4.95,1.187
2021,2,MIN,MIN01,,,,,,,,3.0,3.0,0.0,-1.333,-7.11,23.0,14.0,0.0,4.405,0.831,26.0,14.0,0.0,4.95,1.187
2021,3,MIN,MIN01,13.0,-4.147,17.147,41.0,1.0,0.0,0.0,4.0,3.0,0.0,0.714,-3.645,24.0,14.0,0.0,4.632,1.261,27.0,14.0,0.0,5.146,1.576
2021,4,MIN,MIN01,-7.0,0.685,-7.685,42.0,0.0,1.0,0.0,4.0,4.0,0.0,-0.25,-4.15,24.0,14.0,0.0,4.605,1.344,27.0,15.0,0.0,4.857,1.355
2021,5,MIN,MIN01,2.0,8.598,-6.598,43.0,1.0,0.0,0.0,5.0,3.0,0.0,2.125,-2.496,25.0,14.0,0.0,4.538,1.14,28.0,15.0,0.0,4.791,1.17
2021,6,MIN,MIN01,,,,,,,,5.0,3.0,0.0,2.125,-2.496,24.0,14.0,0.0,4.5,0.962,28.0,15.0,0.0,4.791,1.17
2021,7,MIN,MIN01,,,,,,,,5.0,3.0,0.0,2.125,-2.496,24.0,14.0,0.0,4.5,0.962,28.0,15.0,0.0,4.791,1.17
2021,8,MIN,MIN01,-4.0,8.472,-12.472,44.0,0.0,1.0,0.0,4.0,4.0,0.0,-0.125,-5.141,24.0,14.0,0.0,4.447,0.562,28.0,16.0,0.0,4.591,0.86
2021,9,MIN,MIN01,,,,,,,,4.0,4.0,0.0,-0.125,-5.141,24.0,14.0,0.0,4.447,0.562,28.0,16.0,0.0,4.591,0.86
2021,10,MIN,MIN01,,,,,,,,4.0,3.0,0.0,0.286,-3.929,24.0,13.0,0.0,5.324,1.416,28.0,16.0,0.0,4.591,0.86
2021,11,MIN,MIN01,3.0,-7.594,10.594,45.0,1.0,0.0,0.0,4.0,3.0,0.0,0.571,-2.056,25.0,13.0,0.0,5.263,1.657,29.0,16.0,0.0,4.556,1.077
2021,12,MIN,MIN01,,,,,,,,3.0,3.0,0.0,0.167,-1.01,24.0,13.0,0.0,4.649,1.174,29.0,16.0,0.0,4.556,1.077
2021,13,MIN,MIN01,,,,,,,,3.0,3.0,0.0,0.167,-1.01,23.0,13.0,0.0,4.5,0.946,29.0,16.0,0.0,4.556,1.077
2021,14,MIN,MIN01,8.0,0.75,7.25,46.0,1.0,0.0,0.0,4.0,2.0,0.0,2.5,1.373,24.0,13.0,0.0,4.595,1.117,30.0,16.0,0.0,4.63,1.211
2021,15,MIN,MIN01,,,,,,,,4.0,2.0,0.0,2.5,1.373,23.0,13.0,0.0,4.25,0.594,30.0,16.0,0.0,4.63,1.211
2021,16,MIN,MIN01,-7.0,-4.564,-2.436,47.0,0.0,1.0,0.0,4.0,3.0,0.0,1.143,0.829,23.0,13.0,0.0,4.25,0.638,30.0,17.0,0.0,4.383,1.133
2021,17,MIN,MIN01,,,,,,,,4.0,3.0,0.0,1.143,0.829,23.0,13.0,0.0,4.25,0.638,30.0,17.0,0.0,4.383,1.133
2021,18,MIN,MIN01,14.0,2.234,11.766,48.0,1.0,0.0,0.0,5.0,3.0,0.0,2.75,2.196,23.0,13.0,0.0,4.278,0.39,31.0,17.0,0.0,4.583,1.355
2022,1,MIN,MIN01,16.0,-2.427,18.427,49.0,1.0,0.0,0.0,5.0,3.0,0.0,3.125,2.356,23.0,13.0,0.0,4.5,0.777,32.0,17.0,0.0,4.816,1.703
2022,2,MIN,MIN01,,,,,,,,5.0,2.0,0.0,4.571,3.79,23.0,13.0,0.0,4.5,0.777,32.0,17.0,0.0,4.816,1.703
2022,3,MIN,MIN01,4.0,5.955,-1.955,50.0,1.0,0.0,0.0,5.0,2.0,0.0,4.857,4.453,24.0,13.0,0.0,4.486,0.703,33.0,17.0,0.0,4.8,1.63
2022,4,MIN,MIN01,,,,,,,,5.0,2.0,0.0,4.857,4.453,24.0,13.0,0.0,4.486,0.703,33.0,17.0,0.0,4.8,1.63
2022,5,MIN,MIN01,7.0,5.747,1.253,51.0,1.0,0.0,0.0,6.0,2.0,0.0,5.125,4.053,24.0,13.0,0.0,4.216,0.3,34.0,17.0,0.0,4.843,1.623
2022,6,MIN,MIN01,,,,,,,,6.0,1.0,0.0,6.429,6.414,24.0,13.0,0.0,4.216,0.3,34.0,17.0,0.0,4.843,1.623
2022,7,MIN,MIN01,,,,,,,,6.0,1.0,0.0,6.429,6.414,24.0,13.0,0.0,4.216,0.3,34.0,17.0,0.0,4.843,1.623
2022,8,MIN,MIN01,8.0,3.806,4.194,52.0,1.0,0.0,0.0,7.0,1.0,0.0,6.625,6.137,25.0,13.0,0.0,4.316,0.402,35.0,17.0,0.0,4.904,1.672
2022,9,MIN,MIN01,,,,,,,,6.0,1.0,0.0,7.143,5.5,24.0,13.0,0.0,3.703,-0.086,35.0,17.0,0.0,4.904,1.672
2022,10,MIN,MIN01,,,,,,,,6.0,1.0,0.0,7.143,5.5,24.0,13.0,0.0,3.703,-0.086,35.0,17.0,0.0,4.904,1.672
2022,11,MIN,MIN01,-37.0,-1.714,-35.286,53.0,0.0,1.0,0.0,6.0,2.0,0.0,1.625,0.402,23.0,14.0,0.0,2.351,-1.106,35.0,18.0,0.0,4.113,0.975
2022,12,MIN,MIN01,7.0,0.428,6.572,54.0,1.0,0.0,0.0,6.0,2.0,0.0,1.5,0.317,23.0,14.0,0.0,2.324,-1.075,36.0,18.0,0.0,4.167,1.078
2022,13,MIN,MIN01,5.0,6.474,-1.474,55.0,1.0,0.0,0.0,7.0,2.0,0.0,1.889,0.118,24.0,14.0,0.0,2.395,-1.085,37.0,18.0,0.0,4.182,1.032
2022,14,MIN,MIN01,,,,,,,,7.0,1.0,0.0,3.0,0.437,24.0,13.0,0.0,3.027,-0.363,37.0,18.0,0.0,4.182,1.032
2022,15,MIN,MIN01,3.0,4.628,-1.628,56.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.208,25.0,13.0,0.0,3.026,-0.397,38.0,18.0,0.0,4.161,0.985
2022,16,MIN,MIN01,3.0,6.124,-3.124,57.0,1.0,0.0,0.0,8.0,1.0,0.0,1.778,-1.447,26.0,13.0,0.0,3.026,-0.466,39.0,18.0,0.0,4.14,0.912
2022,17,MIN,MIN01,,,,,,,,7.0,1.0,0.0,0.0,-3.931,25.0,13.0,0.0,2.842,-0.491,39.0,18.0,0.0,4.14,0.912
2022,18,MIN,MIN01,,,,,,,,7.0,1.0,0.0,0.0,-3.931,25.0,13.0,0.0,2.842,-0.491,39.0,18.0,0.0,4.14,0.912
2023,1,MIN,MIN01,-3.0,3.331,-6.331,58.0,0.0,1.0,0.0,6.0,2.0,0.0,-0.875,-4.478,25.0,13.0,0.0,3.026,-0.402,39.0,19.0,0.0,4.017,0.788
2023,2,MIN,MIN01,,,,,,,,6.0,2.0,0.0,-0.875,-4.478,24.0,13.0,0.0,2.703,-0.692,39.0,19.0,0.0,4.017,0.788
2023,3,MIN,MIN01,-4.0,1.205,-5.205,59.0,0.0,1.0,0.0,5.0,3.0,0.0,-2.25,-5.285,24.0,14.0,0.0,2.526,-0.811,39.0,20.0,0.0,3.881,0.686
2023,4,MIN,MIN01,,,,,,,,5.0,3.0,0.0,-2.25,-5.285,24.0,14.0,0.0,2.526,-0.811,39.0,20.0,0.0,3.881,0.686
2023,5,MIN,MIN01,-7.0,-11.742,4.742,60.0,0.0,1.0,0.0,5.0,4.0,0.0,-2.778,-4.171,23.0,15.0,0.0,2.158,-0.756,39.0,21.0,0.0,3.7,0.754
2023,6,MIN,MIN01,,,,,,,,4.0,4.0,0.0,-4.125,-5.217,23.0,15.0,0.0,2.158,-0.756,39.0,21.0,0.0,3.7,0.754
2023,7,MIN,MIN01,5.0,-11.422,16.422,61.0,1.0,0.0,0.0,5.0,4.0,0.0,-3.111,-2.812,24.0,15.0,0.0,2.231,-0.315,40.0,21.0,0.0,3.721,1.01
2023,8,MIN,MIN01,,,,,,,,5.0,4.0,0.0,-3.111,-2.812,23.0,15.0,0.0,1.658,-0.828,40.0,21.0,0.0,3.721,1.01
2023,9,MIN,MIN01,,,,,,,,5.0,3.0,0.0,1.125,1.247,23.0,15.0,0.0,1.658,-0.828,40.0,21.0,0.0,3.721,1.01
2023,10,MIN,MIN01,8.0,-1.274,9.274,62.0,1.0,0.0,0.0,5.0,3.0,0.0,1.25,1.584,24.0,14.0,0.0,2.237,-0.219,41.0,21.0,0.0,3.79,1.144
2023,11,MIN,MIN01,,,,,,,,4.0,3.0,0.0,0.714,2.021,23.0,14.0,0.0,1.865,-0.649,41.0,21.0,0.0,3.79,1.144
2023,12,MIN,MIN01,-2.0,7.735,-9.735,63.0,0.0,1.0,0.0,4.0,4.0,0.0,0.375,0.552,23.0,15.0,0.0,1.763,-0.888,41.0,22.0,0.0,3.698,0.971
2023,13,MIN,MIN01,,,,,,,,3.0,4.0,0.0,0.0,0.863,22.0,15.0,0.0,1.27,-1.188,41.0,22.0,0.0,3.698,0.971
2023,14,MIN,MIN01,,,,,,,,2.0,4.0,0.0,-0.5,1.528,22.0,15.0,0.0,1.27,-1.188,41.0,22.0,0.0,3.698,0.971
2023,15,MIN,MIN01,,,,,,,,2.0,4.0,0.0,-0.5,1.528,22.0,15.0,0.0,1.27,-1.188,41.0,22.0,0.0,3.698,0.971
2023,16,MIN,MIN01,-6.0,-0.949,-5.051,64.0,0.0,1.0,0.0,2.0,5.0,0.0,-1.286,0.588,21.0,16.0,0.0,0.622,-1.864,41.0,23.0,0.0,3.547,0.877
2023,17,MIN,MIN01,-23.0,-3.486,-19.514,65.0,0.0,1.0,0.0,2.0,5.0,0.0,-4.143,-1.295,21.0,17.0,0.0,0.0,-2.328,41.0,24.0,0.0,3.138,0.563
2023,18,MIN,MIN01,,,,,,,,2.0,5.0,0.0,-4.143,-1.295,20.0,17.0,0.0,-0.27,-2.331,41.0,24.0,0.0,3.138,0.563
2024,1,MIN,MIN01,,,,,,,,2.0,4.0,0.0,-4.167,-0.644,20.0,17.0,0.0,-0.27,-2.331,41.0,24.0,0.0,3.138,0.563
2024,2,MIN,MIN01,6.0,-9.632,15.632,66.0,1.0,0.0,0.0,3.0,4.0,0.0,-2.714,1.681,21.0,17.0,0.0,-0.105,-1.858,42.0,24.0,0.0,3.182,0.792
2024,3,MIN,MIN01,27.0,2.218,24.782,67.0,1.0,0.0,0.0,4.0,3.0,0.0,2.143,4.544,21.0,17.0,0.0,0.5,-0.954,43.0,24.0,0.0,3.537,1.15
2024,4,MIN,MIN01,,,,,,,,4.0,3.0,0.0,2.143,4.544,21.0,17.0,0.0,0.5,-0.954,43.0,24.0,0.0,3.537,1.15
